employee_id,first_name,last_name,gender,email,department,designation,manager_name,manager_id,manager_email,attendance,salary
131,Duke,King,Male,dking3m@merriam-webster.com,Marketing,Manager,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$65,056.98 "
147,Ransell,Canning,Female,rcanning42@abc.net.au,Engineering,Manager,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$79,159.45 "
540,Moll,Ladds,Female,mladdsez@illinois.edu,Marketing,Manager,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$31,729.22 "
553,Carlie,Gai,Male,cgaifc@uol.com.br,Operations,Manager,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$78,163.86 "
755,Si,Willsmore,Non-binary,swillsmoreky@cnet.com,Support,Manager,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$70,491.02 "
140,Glenden,Dimic,Female,gdimic3v@mysql.com,Support,Manager,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$77,337.43 "
496,Trudy,Mehaffey,Female,tmehaffeydr@123-reg.co.uk,HR,Manager,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$72,269.89 "
723,Josie,Sparry,Female,jsparryk2@etsy.com,Sales,Manager,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$18,425.64 "
756,Terri,Kebell,Female,tkebellkz@ycombinator.com,Operations,Manager,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$46,705.53 "
833,Florri,Kubista,Female,fkubistan4@wufoo.com,Engineering,Manager,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$70,449.93 "
875,Aimil,Birchwood,Female,abirchwoodoa@dot.gov,Support,Manager,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$73,432.93 "
952,Philomena,Impleton,Male,pimpletonqf@cargocollective.com,Support,Manager,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$43,348.07 "
970,Arliene,Skyme,Male,askymeqx@yandex.ru,Support,Manager,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$81,199.56 "
82,Saul,Fletcher,Agender,sfletcher29@free.fr,Sales,Manager,Reidar Rickell,MGR318,afritz1v@diigo.com,absent,"$23,176.19 "
196,Jammal,Cyson,Male,jcyson5f@berkeley.edu,Operations,Manager,Reidar Rickell,MGR318,afritz1v@diigo.com,present,"$99,950.11 "
257,Alexandro,Phizackarley,Female,aphizackarley74@clickbank.net,Sales,Manager,Reidar Rickell,MGR318,afritz1v@diigo.com,absent,"$89,459.81 "
338,Blanch,Bircher,Genderfluid,bbircher9d@alibaba.com,Marketing,Manager,Reidar Rickell,MGR318,afritz1v@diigo.com,absent,"$21,688.76 "
373,Janene,Gamon,Male,jgamonac@tumblr.com,Support,Manager,Reidar Rickell,MGR318,afritz1v@diigo.com,present,"$80,034.67 "
609,Corinne,De Angelo,Female,cdegw@google.com.br,Support,Manager,Reidar Rickell,MGR318,afritz1v@diigo.com,absent,"$24,524.46 "
820,Virgie,Fields,Male,vfieldsmr@dion.ne.jp,Marketing,Manager,Reidar Rickell,MGR318,afritz1v@diigo.com,absent,"$12,815.25 "
892,Aurilia,Bohl,Male,abohlor@unicef.org,Marketing,Manager,Reidar Rickell,MGR318,afritz1v@diigo.com,present,"$72,154.96 "
900,Alexis,Waller-Bridge,Female,awallerbridgeoz@nifty.com,Sales,Manager,Reidar Rickell,MGR318,afritz1v@diigo.com,present,"$14,941.45 "
74,Kelcey,Cattow,Female,kcattow21@w3.org,Marketing,Manager,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$91,468.83 "
75,Katinka,Glaysher,Male,kglaysher22@wikimedia.org,Marketing,Manager,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$68,818.95 "
101,Trula,Cottingham,Male,tcottingham2s@businessinsider.com,HR,Manager,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$34,161.42 "
161,Bellanca,Hasser,Male,bhasser4g@shinystat.com,Support,Manager,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$19,760.84 "
399,Diana,Wasbey,Female,dwasbeyb2@gnu.org,Marketing,Manager,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$92,833.47 "
405,Der,Boutton,Male,dbouttonb8@state.tx.us,Support,Manager,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$71,355.22 "
430,Che,Stallybrass,Female,cstallybrassbx@princeton.edu,Support,Manager,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$61,539.26 "
520,Else,Sustins,Male,esustinsef@dedecms.com,Support,Manager,Katalina Claes,MGR321,gnewtown4@yolasite.com,present,"$22,197.59 "
704,Dorris,Gorrissen,Female,dgorrissenjj@oakley.com,HR,Manager,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$24,672.14 "
753,Artemus,Jeans,Female,ajeanskw@livejournal.com,Finance,Manager,Katalina Claes,MGR321,gnewtown4@yolasite.com,absent,"$21,786.36 "
90,Braden,Hawkslee,Male,bhawkslee2h@privacy.gov.au,Engineering,Manager,Willamina Mattioni,MGR456,wmattioni5@hc360.com,present,"$93,879.63 "
627,Ashleigh,Cope,Male,acopehe@businessweek.com,Operations,Manager,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$86,731.30 "
716,Rupert,Stow,Male,rstowjv@ocn.ne.jp,Marketing,Manager,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$40,511.65 "
734,Inigo,Jeannot,Male,ijeannotkd@wufoo.com,Sales,Manager,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$74,867.43 "
762,Dell,Ruthven,Male,druthvenl5@miitbeian.gov.cn,Marketing,Manager,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$47,285.62 "
841,Lenee,Paolo,Bigender,lpaolonc@earthlink.net,Finance,Manager,Willamina Mattioni,MGR456,wmattioni5@hc360.com,absent,"$23,411.64 "
185,Alexander,Tertre,Female,atertre54@merriam-webster.com,Support,Manager,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$99,760.63 "
223,Felizio,Goodswen,Female,fgoodswen66@surveymonkey.com,Sales,Manager,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$36,865.44 "
252,Clemmy,Bewlay,Female,cbewlay6z@myspace.com,Support,Manager,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$94,353.49 "
314,Luelle,Durning,Female,ldurning8p@spotify.com,HR,Manager,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$17,581.26 "
355,Donia,Mell,Genderqueer,dmell9u@zdnet.com,Marketing,Manager,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$42,791.18 "
567,Job,Poland,Male,jpolandfq@vk.com,Marketing,Manager,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$32,148.53 "
708,Dewain,Eilhersen,Agender,deilhersenjn@google.ru,Support,Manager,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$79,815.51 "
930,Mohandis,Hubberstey,Female,mhubbersteypt@salon.com,Engineering,Manager,Christine Getsham,MGR579,cgetshamp@cbsnews.com,present,"$52,194.23 "
938,Angus,Cripwell,Male,acripwellq1@unblog.fr,Marketing,Manager,Christine Getsham,MGR579,cgetshamp@cbsnews.com,absent,"$83,457.44 "
294,Frederique,Brookwood,Female,fbrookwood85@loc.gov,Operations,Manager,Rosy Edwin,MGR642,redwinu@edublogs.org,absent,"$47,237.48 "
477,Austin,Hassall,Female,ahassalld8@ft.com,Support,Manager,Rosy Edwin,MGR642,redwinu@edublogs.org,present,"$31,586.95 "
579,Rudie,Filippyev,Female,rfilippyevg2@guardian.co.uk,Operations,Manager,Rosy Edwin,MGR642,redwinu@edublogs.org,present,"$96,664.63 "
37,Dniren,Snooks,Genderfluid,dsnooks10@clickbank.net,Sales,Manager,Merle Glantz,MGR654,mglantz9@aol.com,present,"$20,679.12 "
114,Kessia,Hammell,Bigender,khammell35@slate.com,Marketing,Manager,Merle Glantz,MGR654,mglantz9@aol.com,present,"$24,966.77 "
242,Jerry,Pautard,Female,jpautard6p@tamu.edu,HR,Manager,Merle Glantz,MGR654,mglantz9@aol.com,present,"$58,454.21 "
336,Eada,Stagge,Male,estagge9b@clickbank.net,Sales,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$27,446.12 "
491,Tobiah,Slora,Female,tsloradm@shop-pro.jp,HR,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$96,579.29 "
573,Jozef,Babbidge,Female,jbabbidgefw@mapy.cz,Marketing,Manager,Merle Glantz,MGR654,mglantz9@aol.com,present,"$78,257.86 "
670,May,Dudlestone,Male,mdudlestoneil@trellian.com,HR,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$87,985.81 "
686,Alfreda,Niven,Female,anivenj1@blogspot.com,Finance,Manager,Merle Glantz,MGR654,mglantz9@aol.com,present,"$76,252.63 "
693,Ros,Willers,Female,rwillersj8@google.ca,HR,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$75,545.15 "
703,Fletch,Franzonetti,Female,ffranzonettiji@webmd.com,Finance,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$82,921.58 "
705,Shina,Dyble,Female,sdyblejk@163.com,Support,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$80,939.18 "
751,Vivienne,Kellard,Male,vkellardku@joomla.org,Operations,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$86,261.88 "
767,Herminia,Trass,Female,htrassla@live.com,Operations,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$95,136.38 "
791,Harmonia,Vany,Male,hvanyly@wikia.com,Finance,Manager,Merle Glantz,MGR654,mglantz9@aol.com,present,"$73,039.91 "
835,Sheelagh,Hargrave,Female,shargraven6@infoseek.co.jp,Support,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$96,675.06 "
906,Cleon,Curson,Female,ccursonp5@acquirethisname.com,Engineering,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$41,407.14 "
914,Erika,Zanneli,Female,ezannelipd@marriott.com,Support,Manager,Merle Glantz,MGR654,mglantz9@aol.com,present,"$25,495.21 "
924,Winifred,Ringe,Genderqueer,wringepn@instagram.com,Finance,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$74,218.24 "
990,Bradly,Kowalski,Female,bkowalskirh@t-online.de,Support,Manager,Merle Glantz,MGR654,mglantz9@aol.com,absent,"$14,948.59 "
4,Cassaundra,Binnes,Male,cbinnes3@histats.com,Marketing,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$48,926.59 "
49,Hillel,Warnes,Male,hwarnes1c@arstechnica.com,Marketing,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$61,807.84 "
143,Tommy,Bett,Female,tbett3y@go.com,Finance,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$20,206.28 "
162,Martguerita,Prujean,Male,mprujean4h@dagondesign.com,Marketing,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$55,153.73 "
174,Johnath,Dallosso,Female,jdallosso4t@joomla.org,Sales,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$20,839.41 "
263,Lurette,Derrington,Female,lderrington7a@tumblr.com,Sales,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$19,647.94 "
394,Leicester,Yanin,Male,lyaninax@umn.edu,Finance,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$63,220.18 "
484,Winnah,Methven,Male,wmethvendf@dagondesign.com,Support,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$39,947.91 "
598,Fabien,Coley,Male,fcoleygl@auda.org.au,Sales,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$12,397.23 "
614,Jarrett,Skitt,Male,jskitth1@facebook.com,HR,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$83,407.87 "
681,Sofie,Ashington,Male,sashingtoniw@blogs.com,Engineering,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$13,594.11 "
683,Hamish,MacGettigen,Male,hmacgettigeniy@google.com,Support,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$53,454.92 "
795,Natasha,Barczynski,Male,nbarczynskim2@narod.ru,Operations,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,present,"$63,692.15 "
828,Iris,McGuckin,Male,imcguckinmz@netscape.com,Sales,Manager,Cassaundra Binnes,MGR789,cbinnes3@shutterfly.com,absent,"$83,390.50 "
12,Marabel,Stogill,Male,mstogillb@arstechnica.com,Marketing,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$64,526.36 "
19,Jackie,Calver,Female,jcalveri@ning.com,Marketing,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$69,200.92 "
35,Kenon,O'Duggan,Male,koduggany@cdbaby.com,Finance,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$39,965.06 "
119,Tiebout,McKean,Male,tmckean3a@edublogs.org,Sales,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$19,334.01 "
272,Horatius,Tanslie,Female,htanslie7j@deviantart.com,Operations,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$11,239.84 "
298,Somerset,Bowles,Female,sbowles89@china.com.cn,HR,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$67,463.15 "
375,Tymon,Filipyev,Female,tfilipyevae@instagram.com,Marketing,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$80,688.06 "
386,Arlette,Alexandersson,Male,aalexanderssonap@smh.com.au,Operations,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$97,511.78 "
389,Ardis,Babe,Bigender,ababeas@oaic.gov.au,Marketing,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$64,716.20 "
523,Pamelina,Kirkbride,Female,pkirkbrideei@discovery.com,Support,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$84,611.62 "
539,Jackelyn,Belison,Female,jbelisoney@virginia.edu,Support,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,present,"$40,581.85 "
870,Hanna,Fuggle,Female,hfuggleo5@uol.com.br,Operations,Manager,Marabel Stogill,MGR813,mstogillb@cam.ac.uk,absent,"$39,345.51 "
132,Ive,Duligal,Male,iduligal3n@com.com,Operations,Manager,Micky Sturdey,MGR975,msturdeyw@reference.com,present,"$26,431.20 "
352,Gerianna,Cobley,Male,gcobley9r@microsoft.com,Support,Manager,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$11,869.92 "
542,Modesty,Estabrook,Male,mestabrookf1@tmall.com,Operations,Manager,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$10,694.91 "
626,Kylila,Keep,Male,kkeephd@springer.com,Finance,Manager,Micky Sturdey,MGR975,msturdeyw@reference.com,present,"$30,266.97 "
709,Alford,Causbey,Female,acausbeyjo@marriott.com,Marketing,Manager,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$72,863.43 "
779,Stanfield,Portchmouth,Female,sportchmouthlm@rediff.com,Sales,Manager,Micky Sturdey,MGR975,msturdeyw@reference.com,present,"$15,548.95 "
902,Rainer,Few,Female,rfewp1@typepad.com,HR,Manager,Micky Sturdey,MGR975,msturdeyw@reference.com,absent,"$47,965.44 "
11,Terrence,Powlesland,Female,tpowleslanda@umich.edu,Engineering,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$76,318.72 "
51,Arluene,Robardey,Genderfluid,arobardey1e@forbes.com,Marketing,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$44,194.88 "
67,Garey,Cicccitti,Male,gcicccitti1u@washington.edu,Sales,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$20,190.24 "
144,Shannan,Alwin,Female,salwin3z@symantec.com,Sales,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$13,289.76 "
160,Bobette,Allerton,Male,ballerton4f@wikispaces.com,Engineering,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$76,701.36 "
172,Errick,McKennan,Male,emckennan4r@yahoo.com,Engineering,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$44,050.66 "
187,Saw,Gobbett,Female,sgobbett56@unc.edu,Sales,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$88,373.94 "
581,Tobey,Elegood,Male,telegoodg4@wikimedia.org,Finance,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$17,224.39 "
593,Jewel,Pennigar,Agender,jpennigargg@admin.ch,HR,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$34,349.30 "
631,Karola,Verlinde,Male,kverlindehi@techcrunch.com,Operations,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$62,839.79 "
654,Shaine,Bockmaster,Female,sbockmasteri5@elegantthemes.com,Operations,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$73,775.39 "
718,Shina,Roderighi,Male,sroderighijx@goo.gl,Engineering,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$32,602.94 "
735,Smitty,Robottom,Female,srobottomke@nifty.com,Marketing,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$56,474.19 "
740,Ed,Pressman,Male,epressmankj@multiply.com,Support,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$88,583.76 "
811,Dael,Laxe,Male,dlaxemi@quantcast.com,Engineering,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$80,119.33 "
831,Doretta,Satterlee,Female,dsatterleen2@vinaora.com,Marketing,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$98,446.07 "
878,Nicolis,O'Loughane,Male,noloughaneod@dell.com,HR,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$30,473.35 "
953,Thorstein,Itshak,Female,titshakqg@vimeo.com,Sales,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,absent,"$55,097.96 "
999,Ernaline,Lisciardelli,Male,elisciardellirq@kickstarter.com,HR,Manager,Shadow Faunch,MGR987,sfaunch0@blogtalkradio.com,present,"$86,155.56 "
262,Tera,Connew,Female,tconnew79@webs.com,Engineering,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$69,298.78 "
278,Georgi,Oleksinski,Male,goleksinski7p@fda.gov,Engineering,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$55,028.04 "
354,Silva,Dimmock,Male,sdimmock9t@wsj.com,Marketing,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$61,308.77 "
368,Cordelia,Vosse,Male,cvossea7@thetimes.co.uk,Operations,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,present,"$10,854.96 "
371,Kelby,Althorpe,Female,kalthorpeaa@gizmodo.com,Sales,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,present,"$45,754.51 "
381,Flss,Merrgan,Female,fmerrganak@google.it,Support,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$16,307.21 "
447,Patrizius,Pinchen,Male,ppinchence@infoseek.co.jp,HR,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,present,"$49,477.24 "
521,Fred,Brumble,Male,fbrumbleeg@oaic.gov.au,Sales,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,present,"$87,941.67 "
725,Charmane,De Hoogh,Female,cdek4@spiegel.de,Finance,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$76,085.36 "
759,Calhoun,Risborough,Male,crisboroughl2@hugedomains.com,Support,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$79,819.20 "
784,Connie,Clewlowe,Female,cclewlowelr@symantec.com,Operations,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$72,002.58 "
793,Roanna,Gaukroger,Male,rgaukrogerm0@ezinearticles.com,Support,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,present,"$35,649.03 "
916,Sylas,Corton,Male,scortonpf@icq.com,Operations,Senior Executive,Cordelia Vosse,MGR123,cvossea7@ucoz.com,absent,"$16,754.09 "
13,Patricia,Loads,Male,ploadsc@facebook.com,Operations,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$92,606.39 "
21,Laureen,Billam,Female,lbillamk@redcross.org,Finance,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$32,543.15 "
259,Concettina,Bushen,Female,cbushen76@sfgate.com,Marketing,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$56,464.35 "
260,Benton,Stable,Male,bstable77@gnu.org,Marketing,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$15,617.82 "
305,Germayne,Strank,Male,gstrank8g@google.de,Marketing,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$33,432.55 "
342,Opaline,McElane,Genderfluid,omcelane9h@aboutads.info,Operations,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$21,934.09 "
347,Hermia,Vear,Male,hvear9m@nih.gov,Support,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$27,441.34 "
366,Lucienne,Venables,Female,lvenablesa5@deviantart.com,Marketing,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$84,013.67 "
387,Horst,Preto,Male,hpretoaq@hp.com,Finance,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$74,388.22 "
434,Goldarina,Fryman,Female,gfrymanc1@go.com,Operations,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$58,761.69 "
453,Yule,Glavias,Male,yglaviasck@sfgate.com,Sales,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$23,722.72 "
529,Saree,Strivens,Male,sstrivenseo@last.fm,Engineering,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$42,644.01 "
672,Maynord,Tocher,Genderqueer,mtocherin@feedburner.com,Marketing,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$38,628.55 "
688,Leoline,Pellant,Female,lpellantj3@samsung.com,Support,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$63,003.52 "
697,Jens,Hurdis,Female,jhurdisjc@wired.com,Support,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$51,679.59 "
714,Eileen,Lapthorne,Male,elapthornejt@networksolutions.com,Support,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$16,392.98 "
766,Annemarie,Sauter,Female,asauterl9@bloglines.com,Finance,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$82,093.17 "
832,Viki,Ennever,Male,vennevern3@friendfeed.com,Operations,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$40,909.57 "
849,Cicily,Snell,Female,csnellnk@xing.com,Engineering,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$44,249.95 "
862,Morly,Sherer,Male,msherernx@si.edu,HR,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$21,509.43 "
910,Sacha,Catling,Male,scatlingp9@qq.com,Operations,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$74,556.97 "
925,Romeo,Berzon,Male,rberzonpo@comsenz.com,Sales,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$34,951.04 "
927,Charmine,Zima,Male,czimapq@blogspot.com,Marketing,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$58,091.51 "
936,Pris,Perkins,Female,pperkinspz@disqus.com,Marketing,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$50,626.79 "
977,Jacques,Sizzey,Male,jsizzeyr4@howstuffworks.com,Marketing,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,present,"$36,269.62 "
994,Deloris,Jozwik,Female,djozwikrl@statcounter.com,HR,Senior Executive,Patricia Loads,MGR135,mspatigj@cbslocal.com,absent,"$10,999.86 "
121,Petey,Charrette,Female,pcharrette3c@elegantthemes.com,Marketing,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$15,479.01 "
141,Sam,Syphus,Female,ssyphus3w@nhs.uk,Operations,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$58,177.53 "
166,Bernhard,Camel,Male,bcamel4l@usnews.com,HR,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$38,915.34 "
181,Bruce,Kopps,Female,bkopps50@umn.edu,Operations,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$81,398.21 "
273,Francis,Quidenham,Male,fquidenham7k@tripod.com,Sales,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$24,103.59 "
358,Marcia,Arnall,Male,marnall9x@ca.gov,Finance,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$92,563.09 "
492,Obie,Ayree,Female,oayreedn@xinhuanet.com,HR,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$49,783.41 "
589,Pierrette,Oby,Female,pobygc@home.pl,HR,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$14,106.58 "
591,Reamonn,O'Downe,Male,rodownege@51.la,Sales,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$76,398.09 "
662,Abagail,Tarry,Female,atarryid@house.gov,Sales,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$40,735.03 "
808,Tawnya,Yacob,Male,tyacobmf@mac.com,Sales,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$98,533.00 "
904,Hyacinthe,Paviour,Female,hpaviourp3@hostgator.com,Engineering,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$73,390.66 "
983,Terence,Brandrick,Female,tbrandrickra@elpais.com,Engineering,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,absent,"$87,951.23 "
992,Wallace,Caulcott,Female,wcaulcottrj@nature.com,Engineering,Senior Executive,Clayton Verrills,MGR246,amadle2@clickbank.net,present,"$94,238.19 "
68,Aleta,Fritz,Female,afritz1v@icq.com,Sales,Senior Executive,Reidar Rickell,MGR318,afritz1v@diigo.com,absent,"$22,674.42 "
284,Petra,Duckworth,Male,pduckworth7v@hatena.ne.jp,HR,Senior Executive,Reidar Rickell,MGR318,afritz1v@diigo.com,present,"$51,694.32 "
726,Jedd,Cominetti,Male,jcominettik5@paypal.com,Engineering,Senior Executive,Reidar Rickell,MGR318,afritz1v@diigo.com,present,"$68,303.30 "
962,Gottfried,Licciardello,Male,glicciardelloqp@icq.com,Engineering,Senior Executive,Reidar Rickell,MGR318,afritz1v@diigo.com,absent,"$90,798.87 "
